transaction_id,customer_age,customer_tenure_days,product_category,unit_price,quantity,discount_pct,total_amount,is_returning_customer,payment_method,day_of_week,is_fraud
3986,34,840,Electronics,84.16,2,20.7,146.96,0,PayPal,Sun,0
3987,34,773,Home,159.49,2,45.0,183.13,0,Debit Card,Wed,0
3988,62,1468,Home,112.52,3,9.7,209.18,0,UPI,Sat,0
3989,40,55,Beauty,40.32,3,29.5,58.44,0,Debit Card,Sun,0
3990,44,592,Electronics,370.11,3,20.1,914.72,1,Credit Card,Fri,0
3991,51,60,Electronics,36.61,4,0.4,196.43,0,Credit Card,Tue,0
3992,25,101,Clothing,334.87,2,6.4,730.65,0,PayPal,Sat,0
3993,19,276,Electronics,217.05,5,2.3,735.77,0,Debit Card,Mon,0
3994,38,259,Books,37.99,2,14.1,55.71,0,COD,Sat,0
3995,39,632,Electronics,208.02,5,18.5,670.69,0,COD,Sun,0
3996,26,191,Home,180.68,2,45.0,211.64,0,UPI,Wed,0
3997,64,336,Electronics,72.75,3,14.9,186.13,0,UPI,Wed,0
3998,34,604,Home,57.57,6,1.3,459.63,1,PayPal,Mon,0
3999,43,185,Books,56.47,6,12.5,395.13,0,PayPal,Sat,0
4000,31,672,Electronics,17.95,3,4.4,46.08,1,COD,Sat,0
4001,41,233,Sports,99.22,2,15.7,174.47,0,Credit Card,Thu,0
4002,44,605,Electronics,61.44,2,29.4,91.31,1,Credit Card,Tue,0
4003,34,53,Clothing,36.95,4,16.5,112.0,1,Credit Card,Thu,0
4004,38,506,Clothing,51.54,2,9.7,78.89,1,UPI,Sun,0
4005,37,1252,Home,74.2,5,16.0,330.87,1,UPI,Thu,0
4006,41,2,Books,11.67,2,35.7,13.33,0,Credit Card,Sat,0
4007,33,83,Electronics,21.63,3,5.0,54.65,0,COD,Tue,0
4008,46,541,Electronics,229.26,4,38.4,686.15,1,PayPal,Mon,0
4009,51,1268,Electronics,56.3,5,20.6,220.21,0,Credit Card,Wed,0
4010,23,88,Electronics,151.69,2,13.4,183.75,0,Credit Card,Mon,0
4011,44,451,Electronics,32.8,3,13.0,66.03,0,Credit Card,Fri,0
4012,37,528,Clothing,44.19,1,12.9,44.51,0,UPI,Fri,0
4013,22,453,Beauty,32.68,5,11.7,165.95,0,Debit Card,Thu,0
4014,35,1181,Home,45.57,3,31.7,80.07,1,UPI,Tue,0
4015,43,318,Electronics,93.61,3,3.2,396.42,0,Debit Card,Sat,0
4016,57,332,Beauty,34.92,4,24.0,134.93,0,PayPal,Tue,0
4017,18,744,Books,43.47,1,26.1,19.61,0,PayPal,Mon,0
4018,44,823,Clothing,70.05,2,9.2,167.19,0,Debit Card,Sun,0
4019,27,576,Home,52.47,2,27.2,98.01,0,Debit Card,Sat,0
4020,28,403,Electronics,31.74,1,41.3,23.51,0,Credit Card,Tue,0
4021,30,41,Books,9.36,2,7.6,15.85,0,Credit Card,Sat,0
4022,38,330,Beauty,4.55,1,14.6,4.51,0,PayPal,Wed,0
4023,40,345,Sports,195.33,4,16.8,434.5,0,UPI,Wed,0
4024,25,117,Electronics,97.72,3,33.4,188.21,0,UPI,Sat,0
4025,36,438,Electronics,62.3,1,45.0,58.08,0,Debit Card,Sun,0
4026,37,955,Clothing,17.54,6,16.8,88.08,0,Debit Card,Sat,0
4027,47,13,Electronics,127.92,2,19.1,209.16,0,Credit Card,Fri,0
4028,45,163,Electronics,132.22,2,11.3,207.96,0,Credit Card,Mon,0
4029,18,549,Home,84.01,2,28.0,85.53,1,Debit Card,Wed,0
4030,66,647,Electronics,47.58,1,37.0,28.95,1,Credit Card,Sat,0
4031,43,23,Clothing,113.86,1,10.8,117.09,0,COD,Tue,0
4032,32,37,Beauty,32.78,2,7.7,62.97,0,Credit Card,Tue,0
4033,50,4,Home,143.45,4,4.6,571.62,0,Credit Card,Mon,0
4034,42,270,Home,53.07,3,18.0,103.38,0,UPI,Sat,0
4035,34,354,Electronics,46.58,4,23.8,133.85,1,Credit Card,Tue,0
4036,18,33,Sports,258.8,4,45.0,570.1,0,UPI,Fri,0
4037,34,160,Books,33.08,4,14.0,102.38,0,Debit Card,Tue,0
4038,47,240,Electronics,51.86,3,33.7,88.88,0,PayPal,Thu,0
4039,38,32,Home,37.33,2,45.0,40.42,1,Credit Card,Mon,0
4040,45,363,Beauty,8.26,5,23.2,33.48,1,COD,Sun,0
4041,53,259,Beauty,71.94,2,25.2,109.23,0,Debit Card,Wed,0
4042,25,168,Home,84.15,4,45.0,189.68,1,Credit Card,Thu,0
4043,21,169,Beauty,19.4,2,10.7,37.57,0,Credit Card,Mon,0
4044,46,692,Sports,263.33,2,30.2,301.71,0,Debit Card,Sat,0
4045,22,349,Clothing,70.4,6,19.0,479.82,0,COD,Thu,0
4046,47,187,Books,37.16,6,6.7,206.86,0,PayPal,Sat,0
4047,28,254,Sports,339.88,2,10.4,508.78,0,Debit Card,Wed,0
4048,51,143,Clothing,38.25,3,12.2,67.43,1,PayPal,Wed,0
4049,44,524,Electronics,58.73,2,8.8,109.92,0,Credit Card,Tue,0
4050,30,190,Books,41.65,3,2.5,136.84,1,Credit Card,Sat,0
4051,65,715,Sports,452.89,2,45.0,724.33,1,UPI,Tue,0
4052,31,34,Home,60.44,3,36.3,97.96,0,Debit Card,Sun,0
4053,34,57,Electronics,66.41,1,5.9,98.02,0,PayPal,Mon,0
4054,23,1044,Books,43.73,6,15.9,328.79,1,COD,Thu,0
4055,37,1060,Clothing,25.71,2,34.5,33.77,0,Debit Card,Tue,0
4056,43,109,Sports,225.39,3,40.5,304.26,0,Credit Card,Tue,0
4057,34,1283,Sports,112.0,5,22.8,369.26,1,UPI,Sun,0
4058,29,362,Home,44.24,4,18.6,171.98,0,Debit Card,Thu,0
4059,29,549,Home,44.54,4,26.5,145.67,0,UPI,Sun,0
4060,38,410,Electronics,222.02,5,7.8,872.28,1,Credit Card,Sat,0
4061,56,27,Home,240.76,4,15.6,921.87,0,Debit Card,Sat,0
4062,53,1127,Home,61.92,1,8.4,95.13,1,UPI,Sun,0
4063,35,191,Home,184.4,3,30.2,271.71,0,UPI,Fri,0
4064,42,1946,Beauty,3.0,1,27.0,1.65,1,Credit Card,Mon,0
4065,33,76,Beauty,18.64,2,6.1,32.46,0,COD,Tue,0
4066,19,967,Beauty,24.02,5,4.4,127.8,0,UPI,Sat,0
4067,33,971,Home,22.84,4,20.1,84.09,0,Credit Card,Sat,0
4068,36,48,Beauty,32.71,5,35.9,135.48,0,Credit Card,Sat,0
4069,56,231,Electronics,238.82,2,33.1,323.73,1,COD,Tue,0
4070,41,653,Home,190.77,6,4.5,926.98,0,COD,Fri,0
4071,42,601,Books,43.88,3,28.6,87.78,1,UPI,Fri,0
4072,20,719,Clothing,62.21,4,4.6,317.9,0,Debit Card,Fri,0
4073,45,137,Home,383.69,3,8.9,988.44,0,Debit Card,Wed,0
4074,38,451,Home,245.78,4,10.0,709.45,1,COD,Fri,0
4075,46,243,Home,244.62,3,14.4,570.37,0,UPI,Sat,0
4076,39,166,Clothing,121.66,6,9.3,707.54,0,Debit Card,Mon,0
4077,43,937,Home,346.24,2,4.4,659.94,1,Credit Card,Sun,0
4078,38,203,Beauty,226.29,2,2.0,438.08,0,PayPal,Wed,0
4079,32,582,Books,21.54,1,12.1,26.25,0,Credit Card,Wed,0
4080,40,1053,Clothing,26.05,3,42.9,45.48,1,Credit Card,Tue,0
4081,36,85,Home,58.59,2,4.8,107.78,0,PayPal,Sat,0
4082,36,85,Books,170.29,4,10.2,426.23,0,Debit Card,Fri,0
4083,39,257,Clothing,15.5,3,5.8,38.54,0,Credit Card,Sun,0
4084,50,789,Electronics,190.76,1,1.6,255.04,0,Debit Card,Sat,0
4085,57,85,Clothing,64.09,4,13.6,222.68,0,COD,Sun,0
4086,46,66,Clothing,27.88,4,9.2,94.91,0,Debit Card,Wed,0
4087,29,402,Sports,279.36,3,44.6,468.35,0,PayPal,Sat,0
4088,26,394,Clothing,35.68,2,6.7,77.83,0,Credit Card,Tue,0
4089,30,1143,Electronics,237.18,2,7.8,434.5,1,Credit Card,Thu,0
4090,61,192,Electronics,33.74,2,15.3,44.46,0,PayPal,Thu,0
4091,56,158,Electronics,31.33,1,20.0,12.65,1,UPI,Sun,0
4092,25,461,Sports,348.0,3,41.5,594.23,0,PayPal,Thu,0
4093,18,2003,Beauty,15.12,4,16.1,52.67,1,Debit Card,Sat,0
4094,43,32,Electronics,25.83,4,8.8,65.62,1,Credit Card,Sun,1
4095,35,142,Sports,304.57,1,45.0,154.9,0,UPI,Tue,0
4096,34,186,Electronics,37.09,1,42.4,38.47,0,Credit Card,Sun,0
4097,32,307,Sports,44.54,2,26.4,68.01,1,UPI,Mon,0
4098,47,1148,Home,23.67,2,12.2,50.59,0,Debit Card,Fri,0
4099,41,333,Beauty,50.57,2,17.6,104.01,0,Credit Card,Wed,0
4100,32,1686,Books,74.3,4,32.0,171.81,1,Credit Card,Wed,0
4101,54,122,Home,180.63,2,13.4,330.87,0,PayPal,Wed,0
4102,24,173,Beauty,15.92,2,32.8,15.96,0,Credit Card,Fri,0
4103,44,54,Home,154.41,4,13.6,385.31,0,COD,Sat,0
4104,28,691,Sports,279.99,3,1.7,933.09,1,Debit Card,Thu,0
4105,47,8,Home,35.61,4,19.5,111.65,0,Credit Card,Thu,0
4106,30,192,Home,195.19,3,14.6,459.58,0,PayPal,Tue,0
4107,38,33,Home,159.74,4,14.5,383.4,1,Credit Card,Thu,0
4108,34,93,Clothing,81.14,2,24.1,162.96,0,UPI,Sat,0
4109,34,89,Sports,50.78,2,12.9,59.23,0,Credit Card,Tue,0
4110,38,219,Home,36.52,1,23.0,36.48,1,UPI,Sat,0
4111,35,1147,Clothing,33.95,4,19.0,94.35,0,Debit Card,Fri,0
4112,24,271,Clothing,37.03,2,11.7,45.19,0,PayPal,Tue,0
4113,22,799,Electronics,28.04,1,4.2,29.71,1,PayPal,Sun,0
4114,18,232,Electronics,17.95,2,16.2,26.84,0,PayPal,Fri,0
4115,41,286,Sports,184.13,3,18.0,333.43,0,Debit Card,Mon,0
4116,30,497,Electronics,43.18,5,6.1,253.53,0,Credit Card,Tue,0
4117,37,398,Books,28.15,3,8.8,69.12,0,UPI,Mon,0
4118,51,131,Beauty,38.31,2,2.7,68.56,0,Debit Card,Sun,0
4119,45,692,Beauty,14.32,1,0.5,23.28,0,PayPal,Wed,0
4120,41,928,Beauty,186.36,5,31.7,541.67,0,Credit Card,Sat,0
4121,36,1099,Clothing,37.69,4,37.4,88.32,0,UPI,Sat,0
4122,28,325,Clothing,33.02,5,1.9,186.13,1,Debit Card,Sat,0
4123,40,2765,Clothing,71.3,3,10.0,249.93,1,COD,Tue,0
4124,41,101,Home,291.22,2,10.3,481.82,0,Credit Card,Wed,0
4125,44,760,Beauty,43.46,8,25.3,345.21,0,Credit Card,Wed,0
4126,49,331,Home,25.6,1,5.6,42.44,0,Debit Card,Sat,0
4127,42,148,Home,132.3,2,6.7,254.07,0,UPI,Fri,0
4128,18,128,Books,31.38,3,43.0,55.76,0,Debit Card,Fri,0
4129,30,311,Home,179.02,6,28.3,935.98,0,Debit Card,Tue,0
4130,53,907,Clothing,74.91,4,16.8,266.24,1,COD,Thu,0
4131,22,47,Sports,294.21,4,18.9,1025.95,0,UPI,Sun,0
4132,40,438,Clothing,70.46,3,11.7,143.61,0,UPI,Fri,0
4133,28,449,Clothing,47.33,2,8.5,88.16,0,Debit Card,Thu,0
4134,18,27,Sports,53.03,2,9.2,97.84,0,Credit Card,Sat,0
4135,24,161,Books,130.24,5,8.6,555.26,1,COD,Wed,1
4136,42,375,Beauty,27.0,4,3.3,86.59,1,COD,Tue,0
4137,43,108,Clothing,23.23,1,30.6,19.14,0,Debit Card,Mon,0
4138,23,120,Beauty,25.52,2,11.5,29.83,1,Credit Card,Mon,0
4139,30,434,Electronics,17.5,5,33.4,55.27,0,UPI,Thu,0
4140,35,340,Clothing,97.49,6,15.6,585.6,0,Debit Card,Mon,0
4141,30,252,Electronics,40.28,4,4.1,176.66,0,Debit Card,Fri,0
4142,28,732,Beauty,35.44,4,16.0,133.24,1,UPI,Wed,0
4143,18,146,Electronics,175.81,2,17.2,201.95,0,PayPal,Mon,0
4144,44,718,Books,64.51,1,30.7,65.89,0,UPI,Sat,0
4145,29,225,Books,94.03,6,10.9,775.12,0,Debit Card,Fri,0
4146,44,276,Sports,31.65,6,19.8,210.21,0,PayPal,Sun,0
4147,20,158,Beauty,30.73,4,12.1,96.86,0,Credit Card,Fri,0
4148,51,373,Clothing,30.17,3,27.0,49.02,0,Credit Card,Mon,0
4149,52,64,Clothing,27.83,3,8.2,57.83,0,Debit Card,Mon,0
4150,50,556,Home,242.37,1,31.5,91.26,0,PayPal,Mon,0
4151,33,64,Clothing,197.92,3,5.8,507.46,0,PayPal,Mon,0
4152,26,294,Home,212.39,2,36.5,330.87,0,Debit Card,Thu,0
4153,35,986,Clothing,137.47,2,5.8,266.79,1,Debit Card,Fri,0
4154,43,383,Electronics,77.62,5,10.6,268.52,0,Credit Card,Sat,0
4155,35,491,Electronics,98.67,1,12.6,71.03,0,PayPal,Thu,0
4156,36,14,Electronics,35.54,3,18.5,91.81,0,PayPal,Mon,0
4157,25,19,Sports,56.46,1,16.3,53.35,0,Credit Card,Wed,0
4158,44,589,Books,70.44,3,44.9,138.68,1,Credit Card,Sun,0
4159,26,186,Electronics,26.22,2,9.4,28.14,0,Debit Card,Sun,0
4160,45,63,Electronics,82.6,6,7.4,432.59,1,PayPal,Sat,0
4161,45,457,Books,45.31,1,25.9,44.86,0,Credit Card,Wed,0
4162,63,154,Home,299.23,3,8.0,722.48,0,Credit Card,Fri,0
4163,25,1139,Home,132.44,3,45.0,196.21,0,Debit Card,Wed,0
4164,36,112,Clothing,89.59,2,18.1,148.06,0,UPI,Mon,0
4165,51,122,Clothing,48.32,4,3.5,234.64,0,Debit Card,Fri,0
4166,65,128,Clothing,14.41,2,6.6,25.38,0,Credit Card,Wed,0
4167,18,100,Sports,22.19,3,15.4,54.78,0,Credit Card,Sat,0
4168,41,279,Books,32.11,3,23.8,59.49,0,Credit Card,Wed,0
4169,24,62,Beauty,12.13,1,4.9,12.63,0,UPI,Tue,0
4170,50,145,Beauty,11.44,2,44.1,14.13,0,UPI,Sun,0
4171,31,110,Home,51.9,5,45.0,184.81,1,Debit Card,Sat,0
4172,26,1661,Beauty,31.44,4,24.9,91.61,0,PayPal,Fri,0
4173,54,301,Sports,145.34,4,8.3,503.68,1,UPI,Sat,0
4174,51,571,Beauty,22.08,4,24.6,57.1,1,UPI,Sun,0
4175,35,201,Electronics,98.89,1,45.0,35.51,0,Credit Card,Tue,0
4176,51,916,Beauty,18.02,2,18.0,21.17,0,UPI,Mon,0
4177,27,183,Electronics,25.29,1,10.0,35.18,0,Debit Card,Wed,0
4178,35,984,Clothing,34.6,3,37.2,71.37,0,Credit Card,Sat,0
4179,38,124,Beauty,14.67,4,5.0,48.17,0,UPI,Tue,0
4180,49,45,Clothing,32.72,3,14.7,79.26,0,UPI,Mon,0
4181,27,125,Clothing,34.93,3,5.2,86.14,0,Credit Card,Fri,0
4182,38,96,Clothing,45.67,3,7.3,77.18,0,UPI,Sun,0
4183,35,128,Books,32.86,4,25.0,95.67,0,COD,Sat,0
4184,52,390,Electronics,255.3,3,45.0,273.1,0,COD,Tue,0
4185,42,3,Home,202.2,3,4.4,488.1,0,Credit Card,Sun,0
4186,54,225,Beauty,15.39,2,11.0,25.05,1,Credit Card,Thu,0
4187,30,954,Electronics,71.1,1,24.3,44.42,0,Credit Card,Mon,0
4188,35,13,Electronics,76.78,1,21.3,76.75,0,Credit Card,Mon,0
4189,26,248,Electronics,51.8,4,9.4,220.01,1,Debit Card,Mon,0
4190,45,207,Electronics,222.72,4,0.8,914.72,1,Debit Card,Mon,0
4191,57,253,Electronics,82.59,4,28.8,292.18,0,PayPal,Sun,0
4192,33,201,Sports,48.27,4,39.2,120.02,0,Debit Card,Wed,0
4193,19,566,Sports,187.84,3,9.2,426.32,0,UPI,Thu,0
4194,37,512,Sports,233.05,4,7.3,857.74,0,UPI,Mon,0
4195,20,821,Home,91.28,2,20.3,110.73,0,Credit Card,Fri,0
4196,30,248,Electronics,33.95,2,4.1,63.57,0,PayPal,Mon,0
4197,34,873,Beauty,53.26,4,17.8,166.2,1,Debit Card,Sun,0
4198,47,123,Beauty,49.02,3,15.6,134.63,0,COD,Mon,0
4199,38,229,Clothing,74.37,2,11.0,129.2,0,Credit Card,Tue,0
4200,35,338,Home,24.4,2,25.2,28.95,1,PayPal,Tue,0
4201,22,2578,Electronics,42.4,3,14.1,111.18,1,COD,Sun,0
4202,59,303,Electronics,171.44,5,19.8,477.2,1,PayPal,Fri,0
4203,44,229,Books,63.53,3,7.2,241.13,0,Credit Card,Sun,0
4204,43,232,Beauty,43.63,5,6.4,252.1,0,UPI,Sat,0
4205,51,504,Beauty,59.53,4,15.4,134.44,0,Credit Card,Tue,0
4206,37,845,Books,31.65,3,25.4,62.36,0,UPI,Fri,0
4207,43,688,Sports,240.53,2,26.0,298.62,0,UPI,Sat,0
4208,55,288,Home,166.32,1,5.8,242.22,0,PayPal,Tue,0
4209,45,56,Electronics,30.6,4,21.9,75.27,0,UPI,Sun,0
4210,43,374,Books,36.97,1,3.8,53.52,0,UPI,Thu,0
4211,56,308,Beauty,41.69,5,17.5,201.25,0,UPI,Sun,0
4212,58,8,Books,114.33,3,9.8,393.13,1,Debit Card,Tue,1
4213,60,382,Beauty,116.6,3,41.4,172.15,0,COD,Wed,0
4214,36,420,Electronics,76.59,5,29.0,369.26,0,Credit Card,Fri,0
4215,40,33,Books,70.75,4,8.8,263.02,0,Credit Card,Sat,0
4216,18,706,Books,40.51,5,12.9,174.78,0,Credit Card,Thu,0
4217,63,630,Clothing,139.1,5,9.0,555.45,0,UPI,Fri,0
4218,57,68,Sports,357.37,3,26.0,935.98,1,PayPal,Fri,0
4219,35,574,Beauty,32.8,4,45.0,85.93,1,Credit Card,Wed,0
4220,31,87,Electronics,65.52,2,2.8,124.69,1,Credit Card,Fri,0
4221,29,480,Clothing,35.34,2,14.0,68.5,0,Credit Card,Tue,0
4222,28,417,Clothing,35.28,5,26.3,132.66,0,Credit Card,Tue,0
4223,41,749,Sports,25.01,2,29.4,36.36,0,COD,Thu,0
4224,37,22,Sports,51.12,3,29.7,116.93,0,UPI,Sat,0
4225,29,195,Books,26.27,2,20.6,30.58,1,Credit Card,Tue,0
4226,19,966,Books,24.89,4,17.8,89.85,0,UPI,Sun,0
4227,49,120,Books,44.43,2,17.6,84.78,0,Credit Card,Wed,0
4228,42,1061,Electronics,58.96,2,36.6,81.32,1,Credit Card,Wed,0
4229,56,138,Clothing,58.99,2,20.7,115.28,0,UPI,Sat,0
4230,29,189,Sports,153.25,4,11.3,518.36,0,Debit Card,Mon,0
4231,18,579,Home,37.86,4,8.7,112.96,1,UPI,Sat,0
4232,48,97,Electronics,189.01,3,18.1,471.58,0,COD,Tue,0
4233,37,377,Electronics,63.83,2,16.7,83.42,0,PayPal,Mon,0
4234,20,25,Beauty,33.02,2,17.3,44.63,0,Debit Card,Fri,0
4235,43,111,Books,54.24,2,19.8,101.11,0,Debit Card,Fri,0
4236,44,1306,Books,17.61,2,38.4,18.45,0,Credit Card,Mon,0
4237,40,192,Beauty,154.62,3,4.4,470.85,0,Credit Card,Wed,0
4238,52,504,Home,78.21,3,16.6,181.59,0,Debit Card,Sat,0
4239,34,122,Electronics,58.82,3,6.2,169.98,1,UPI,Wed,0
4240,28,389,Electronics,29.2,3,13.5,60.08,0,UPI,Mon,0
4241,29,93,Home,91.6,3,16.7,277.46,0,UPI,Wed,0
4242,26,34,Beauty,69.69,2,8.7,149.09,0,Debit Card,Sat,0
4243,18,1429,Clothing,7.03,4,0.6,27.73,1,UPI,Sat,0
4244,26,833,Electronics,51.12,3,14.9,91.88,1,PayPal,Mon,0
4245,45,94,Electronics,220.99,2,20.5,306.83,0,PayPal,Wed,0
4246,39,467,Clothing,31.94,1,6.3,38.62,0,Credit Card,Thu,0
4247,29,128,Sports,40.81,1,45.0,28.47,0,Debit Card,Sat,0
4248,41,1170,Clothing,59.85,2,45.0,78.33,0,PayPal,Tue,0
4249,52,2,Clothing,85.95,2,12.8,144.88,1,Debit Card,Wed,0
4250,39,211,Clothing,17.32,4,30.7,43.58,0,Credit Card,Thu,0
4251,44,79,Books,129.86,2,7.5,320.22,0,Debit Card,Sun,0
4252,42,114,Books,59.04,4,8.8,197.97,0,Debit Card,Mon,0
4253,55,93,Clothing,39.24,2,6.4,72.82,0,Credit Card,Tue,0
4254,50,542,Clothing,155.14,3,16.8,300.93,0,UPI,Thu,0
4255,41,22,Home,163.49,1,24.4,110.87,0,Debit Card,Sat,0
4256,41,635,Clothing,39.28,4,2.2,153.58,1,UPI,Sun,0
4257,55,251,Sports,478.21,4,37.6,1403.64,0,Credit Card,Mon,0
4258,25,916,Books,102.61,3,10.9,232.77,1,Credit Card,Mon,0
4259,42,1357,Beauty,28.33,3,32.6,63.7,0,Debit Card,Thu,0
4260,38,323,Books,102.5,3,34.9,221.89,0,UPI,Fri,0
4261,32,76,Books,32.17,1,10.3,33.01,0,Debit Card,Wed,0
4262,46,757,Books,11.51,4,0.2,54.56,0,Debit Card,Sun,0
4263,55,104,Sports,227.47,3,43.2,423.57,0,Debit Card,Thu,0
4264,59,1341,Sports,287.96,1,6.5,368.35,0,Debit Card,Wed,0
4265,35,85,Sports,279.91,3,20.1,629.02,0,PayPal,Sat,0
4266,52,529,Books,49.7,2,27.5,82.87,0,Debit Card,Wed,0
4267,21,831,Sports,115.87,2,45.0,112.58,1,PayPal,Sun,0
4268,43,145,Beauty,108.89,2,27.4,116.37,0,Credit Card,Fri,0
4269,32,166,Books,12.09,4,36.3,40.42,0,Debit Card,Tue,0
4270,25,222,Clothing,76.39,2,6.2,120.91,0,Debit Card,Wed,0
4271,52,352,Home,47.23,6,9.8,306.61,1,Debit Card,Sat,0
4272,42,201,Electronics,63.11,5,11.2,300.0,0,Credit Card,Tue,0
4273,59,720,Clothing,27.2,4,6.5,112.02,0,Debit Card,Mon,0
4274,27,432,Clothing,53.73,2,22.5,53.38,0,PayPal,Sat,0
4275,36,522,Beauty,24.19,3,42.9,47.57,0,Debit Card,Sat,0
4276,27,850,Home,190.79,3,12.1,346.03,1,Credit Card,Mon,0
4277,53,1346,Home,32.74,5,45.0,92.66,0,Debit Card,Mon,0
4278,27,440,Electronics,28.77,4,9.9,100.19,0,Credit Card,Sat,0
4279,27,158,Clothing,39.82,1,7.6,51.15,0,Credit Card,Fri,0
4280,29,547,Clothing,78.33,5,11.0,348.25,0,Debit Card,Wed,0
4281,42,692,Books,70.73,3,45.0,155.51,0,Credit Card,Wed,0
4282,42,331,Books,34.44,5,19.7,151.16,1,Debit Card,Fri,0
4283,51,227,Sports,124.6,4,24.4,461.02,0,Debit Card,Sat,0
4284,27,424,Clothing,96.63,2,21.4,107.18,1,UPI,Wed,0
4285,50,203,Electronics,257.04,1,3.4,327.19,0,UPI,Sun,0
4286,31,234,Electronics,268.51,2,23.2,518.36,0,COD,Fri,0
4287,40,230,Clothing,45.28,4,31.5,144.27,0,Credit Card,Wed,0
4288,63,391,Beauty,13.26,2,33.0,15.67,1,Debit Card,Sun,0
4289,49,358,Books,29.79,3,2.7,102.0,0,Credit Card,Fri,0
4290,34,92,Beauty,28.94,5,45.0,101.89,0,Credit Card,Fri,0
4291,44,272,Electronics,180.68,4,4.0,649.54,1,UPI,Tue,0
4292,24,633,Electronics,31.26,2,32.3,46.83,0,Debit Card,Sat,0
4293,27,409,Beauty,10.06,4,1.6,64.67,0,Credit Card,Thu,0
4294,56,183,Sports,248.2,3,23.1,487.94,0,UPI,Sun,0
4295,51,17,Clothing,86.89,3,23.8,208.09,0,Credit Card,Sat,0
4296,38,502,Sports,107.56,2,4.1,201.41,0,PayPal,Mon,0
4297,59,258,Electronics,165.78,3,15.0,427.72,0,Credit Card,Mon,0
4298,37,92,Beauty,35.31,3,8.1,102.22,1,UPI,Thu,0
4299,35,483,Clothing,88.36,3,31.1,172.66,0,Debit Card,Fri,0
4300,43,458,Clothing,17.4,3,13.6,49.25,0,PayPal,Wed,0
4301,43,378,Home,38.9,3,20.4,75.31,0,Credit Card,Wed,0
4302,21,497,Electronics,55.68,3,11.8,142.66,0,UPI,Sat,0
4303,47,602,Clothing,130.24,5,18.4,659.75,0,Credit Card,Mon,0
4304,29,627,Beauty,37.56,2,28.4,61.57,0,PayPal,Sat,0
4305,20,451,Books,17.48,5,27.5,58.15,0,COD,Sat,0
4306,18,379,Books,39.26,3,2.3,134.17,1,Debit Card,Fri,0
4307,27,205,Electronics,53.07,5,5.0,345.84,0,Debit Card,Thu,0
4308,38,296,Electronics,225.32,5,18.6,997.84,0,Debit Card,Fri,0
4309,36,257,Home,245.99,3,40.7,338.57,0,Credit Card,Thu,0
4310,44,190,Electronics,36.9,7,34.7,250.69,0,UPI,Wed,0
4311,56,256,Sports,132.44,3,45.0,201.58,1,Debit Card,Fri,0
4312,43,117,Books,45.78,3,27.6,81.82,0,Credit Card,Tue,0
4313,38,361,Beauty,56.41,2,45.0,57.98,1,Credit Card,Sun,0
4314,31,646,Books,16.54,3,29.2,34.92,1,Credit Card,Wed,0
4315,55,410,Beauty,31.01,4,37.2,73.77,0,UPI,Fri,0
4316,68,955,Clothing,219.81,5,4.3,892.62,0,PayPal,Fri,0
4317,21,230,Beauty,9.36,3,6.8,27.26,0,Debit Card,Sat,0
4318,26,633,Sports,223.4,4,16.2,513.96,0,Credit Card,Sun,0
4319,35,553,Beauty,30.9,4,26.4,88.35,0,Credit Card,Tue,0
4320,31,46,Electronics,52.37,2,7.8,89.24,0,Credit Card,Thu,0
4321,39,340,Home,85.24,3,15.0,211.2,1,Credit Card,Wed,0
4322,28,495,Books,27.24,2,23.1,35.58,0,Debit Card,Tue,0
4323,18,194,Sports,455.68,4,1.8,1529.82,0,Debit Card,Sat,0
4324,44,537,Electronics,163.89,3,11.4,312.74,1,UPI,Mon,0
4325,29,160,Home,201.45,1,16.3,196.43,0,Debit Card,Sat,0
4326,33,94,Beauty,22.5,5,25.4,85.05,0,COD,Fri,0
4327,36,149,Electronics,32.74,4,45.0,70.35,0,Debit Card,Fri,0
4328,40,12,Clothing,36.44,2,45.0,57.45,0,Debit Card,Tue,0
4329,46,163,Home,84.38,2,19.7,121.78,1,Credit Card,Thu,0
4330,18,263,Books,33.3,3,5.7,110.07,0,COD,Sat,0
4331,31,573,Electronics,79.04,3,7.8,243.24,0,Debit Card,Sun,0
4332,64,544,Beauty,21.21,3,23.3,45.69,0,Credit Card,Sat,0
4333,53,81,Books,114.21,2,20.3,161.71,0,Debit Card,Fri,0
4334,32,1592,Sports,136.93,6,12.4,716.85,0,Debit Card,Thu,0
4335,31,65,Clothing,81.14,4,38.8,330.76,1,PayPal,Sun,0
4336,68,577,Home,207.26,3,21.6,422.6,1,Debit Card,Sat,0
4337,34,763,Beauty,20.17,3,26.4,33.76,0,PayPal,Fri,0
4338,58,281,Electronics,26.16,2,42.8,34.4,0,Credit Card,Wed,0
4339,35,471,Home,34.02,2,6.7,50.26,1,Credit Card,Mon,0
4340,29,226,Beauty,58.39,3,1.7,197.97,0,Debit Card,Sun,0
4341,31,176,Electronics,28.95,3,24.7,75.58,0,UPI,Mon,0
4342,18,141,Sports,52.27,4,14.5,161.01,0,PayPal,Mon,0
4343,50,198,Electronics,131.68,3,23.1,287.1,0,COD,Sun,0
4344,42,3,Home,82.15,3,41.8,106.43,0,UPI,Wed,0
4345,60,46,Home,188.86,3,13.6,405.91,0,Credit Card,Fri,0
4346,36,660,Clothing,32.55,3,16.8,55.23,1,Debit Card,Tue,0
