transaction_id,customer_age,customer_tenure_days,product_category,unit_price,quantity,discount_pct,total_amount,is_returning_customer,payment_method,day_of_week,is_fraud
3253,21,102,Beauty,50.12,6,22.3,233.66,0,Debit Card,Thu,0
3254,50,398,Sports,83.03,2,10.4,148.79,0,Debit Card,Fri,0
3255,34,66,Sports,66.17,5,9.1,300.74,0,PayPal,Sun,0
3256,42,512,Clothing,21.18,2,3.4,40.92,1,Credit Card,Fri,0
3257,30,2050,Home,110.68,2,33.7,146.76,1,PayPal,Tue,0
3258,58,160,Beauty,20.62,3,12.7,54.0,0,Debit Card,Fri,0
3259,27,251,Clothing,41.64,1,26.2,30.73,1,Credit Card,Thu,0
3260,34,639,Clothing,45.12,2,6.1,84.74,1,PayPal,Thu,0
3261,39,44,Clothing,87.42,3,25.9,194.33,0,Credit Card,Fri,0
3262,25,770,Home,74.57,3,23.2,171.81,1,UPI,Sun,0
3263,42,487,Books,13.34,3,16.7,33.34,0,PayPal,Mon,0
3264,57,101,Clothing,75.27,2,25.6,112.0,0,COD,Thu,0
3265,32,319,Electronics,283.62,1,4.2,271.71,1,PayPal,Fri,0
3266,43,310,Books,26.51,2,45.0,29.16,0,Credit Card,Fri,0
3267,18,165,Books,18.31,2,7.7,33.8,0,Credit Card,Sat,0
3268,38,2261,Electronics,402.12,2,3.8,773.68,0,UPI,Fri,0
3269,34,590,Clothing,32.94,5,32.9,110.51,0,Credit Card,Mon,0
3270,28,604,Sports,36.87,3,3.1,107.18,1,Debit Card,Thu,0
3271,51,260,Books,31.97,4,45.0,70.33,0,PayPal,Fri,0
3272,34,533,Home,79.7,2,23.6,121.78,0,Credit Card,Fri,0
3273,36,610,Books,15.75,1,30.4,10.96,1,Credit Card,Wed,0
3274,33,72,Sports,40.52,1,32.0,27.55,0,PayPal,Sat,0
3275,18,136,Clothing,55.2,7,17.6,318.39,0,Debit Card,Sat,0
3276,24,140,Clothing,51.8,7,45.0,199.43,0,Credit Card,Sat,0
3277,50,289,Clothing,42.62,1,9.8,38.44,0,PayPal,Fri,0
3278,18,532,Beauty,18.45,3,21.8,43.28,0,Credit Card,Thu,0
3279,29,66,Electronics,335.91,5,7.1,1560.3,0,PayPal,Sat,0
3280,33,758,Electronics,240.6,3,34.0,476.39,1,Credit Card,Wed,0
3281,59,320,Clothing,66.55,5,19.6,267.53,0,Debit Card,Wed,0
3282,47,369,Books,14.02,6,22.9,64.86,0,PayPal,Tue,0
3283,31,724,Books,14.16,5,1.5,69.74,1,Credit Card,Sun,0
3284,54,432,Clothing,35.01,4,32.6,94.39,0,Debit Card,Fri,0
3285,29,60,Clothing,45.57,3,10.8,121.95,0,Debit Card,Mon,0
3286,50,320,Beauty,41.73,2,10.0,75.11,1,UPI,Sun,0
3287,22,158,Electronics,250.41,6,4.9,1428.84,0,PayPal,Sun,1
3288,51,804,Books,25.91,3,14.4,66.54,1,Credit Card,Wed,0
3289,33,394,Electronics,220.99,1,32.7,148.73,0,Debit Card,Wed,0
3290,26,731,Sports,34.76,2,18.7,56.52,1,Debit Card,Mon,0
3291,35,123,Clothing,32.77,2,30.9,45.29,0,Debit Card,Sat,0
3292,41,334,Books,28.45,4,27.2,82.85,1,COD,Thu,0
3293,32,387,Electronics,184.32,2,11.4,326.62,0,Debit Card,Fri,0
3294,45,916,Clothing,67.07,1,5.2,63.58,1,Credit Card,Fri,0
3295,31,332,Books,19.84,3,14.3,51.01,0,COD,Sun,0
3296,45,455,Home,126.63,1,30.7,87.75,0,COD,Sun,0
3297,43,310,Beauty,33.71,2,16.9,56.03,0,Credit Card,Fri,0
3298,37,233,Home,76.66,5,39.1,233.43,0,PayPal,Mon,0
3299,33,70,Home,82.36,1,14.5,70.42,0,Credit Card,Fri,0
3300,40,162,Beauty,37.54,5,3.7,180.76,0,COD,Thu,0
3301,45,187,Home,46.97,2,20.5,74.68,0,UPI,Mon,0
3302,63,1018,Sports,92.73,2,14.2,159.12,1,Credit Card,Tue,0
3303,49,318,Clothing,37.77,2,45.0,41.55,0,Credit Card,Sat,0
3304,50,227,Clothing,43.66,3,8.7,119.58,0,Credit Card,Tue,0
3305,75,101,Beauty,29.2,2,7.2,54.2,0,UPI,Sat,0
3306,44,295,Electronics,216.95,1,13.4,187.88,0,Debit Card,Tue,0
3307,44,120,Electronics,138.91,5,18.7,564.67,0,Debit Card,Fri,0
3308,46,499,Electronics,232.0,2,30.5,322.48,0,UPI,Thu,0
3309,26,202,Home,103.61,3,20.4,247.42,0,Debit Card,Sat,0
3310,33,975,Books,5.8,4,45.0,12.76,1,UPI,Sat,0
3311,32,61,Electronics,139.54,2,32.5,188.38,0,UPI,Mon,0
3312,46,576,Electronics,301.02,5,6.8,1402.75,1,Credit Card,Tue,0
3313,36,601,Clothing,57.69,2,18.9,93.57,1,Debit Card,Fri,0
3314,40,45,Clothing,49.96,6,10.4,268.58,0,Debit Card,Sun,0
3315,51,215,Electronics,173.27,1,23.6,132.38,0,PayPal,Tue,0
3316,48,309,Electronics,282.62,5,45.0,777.2,0,Debit Card,Wed,0
3317,36,26,Beauty,19.69,2,5.0,37.41,0,Debit Card,Fri,0
3318,30,6,Books,12.36,4,11.4,43.8,0,UPI,Sun,0
3319,52,50,Clothing,28.49,5,31.6,97.44,0,UPI,Thu,0
3320,47,13,Clothing,42.52,5,22.4,164.98,0,COD,Sat,0
3321,19,111,Electronics,153.39,3,29.8,323.04,0,Credit Card,Thu,0
3322,34,1346,Clothing,58.63,3,23.9,133.85,1,Debit Card,Thu,0
3323,40,318,Clothing,52.37,4,9.8,188.95,0,UPI,Fri,0
3324,47,371,Sports,49.14,3,2.6,143.59,0,UPI,Fri,0
3325,49,42,Beauty,43.94,1,14.5,37.57,0,Debit Card,Tue,0
3326,41,444,Home,66.2,5,15.7,279.03,1,Debit Card,Tue,0
3327,45,191,Electronics,217.3,4,31.7,593.66,0,PayPal,Sun,0
3328,39,2423,Books,15.12,2,15.1,25.67,1,PayPal,Fri,0
3329,30,254,Sports,77.8,5,10.0,350.1,0,UPI,Tue,0
3330,35,798,Electronics,275.57,4,23.7,841.04,0,Credit Card,Mon,0
3331,38,112,Beauty,47.32,5,16.7,197.09,0,Debit Card,Sun,0
3332,38,592,Electronics,226.48,4,28.3,649.54,0,PayPal,Sat,0
3333,18,274,Books,3.0,1,4.6,2.86,0,UPI,Thu,0
3334,33,69,Electronics,189.2,2,3.0,367.05,0,Credit Card,Sun,0
3335,39,351,Books,31.73,3,19.4,76.72,0,PayPal,Tue,0
3336,35,88,Clothing,40.16,2,3.2,77.75,0,Credit Card,Sun,0
3337,35,96,Home,44.2,3,45.0,72.93,1,Debit Card,Fri,0
3338,44,1757,Books,24.67,2,16.5,41.2,1,Credit Card,Wed,0
3339,25,204,Books,13.82,4,27.5,40.08,1,Credit Card,Mon,0
3340,18,442,Books,3.0,5,12.6,13.11,1,Credit Card,Mon,0
3341,34,139,Electronics,201.8,3,22.8,467.37,0,Debit Card,Tue,0
3342,47,807,Books,18.78,2,7.2,34.86,0,Debit Card,Thu,0
3343,58,131,Electronics,264.15,5,3.4,1275.84,0,UPI,Mon,0
3344,47,812,Books,23.76,5,12.4,104.07,1,Credit Card,Thu,0
3345,20,1344,Electronics,146.29,4,13.5,506.16,1,Credit Card,Sun,0
3346,35,582,Home,87.9,4,12.1,309.06,1,Debit Card,Sat,0
3347,41,547,Clothing,34.82,3,6.3,97.88,0,UPI,Sun,0
3348,40,697,Sports,100.05,8,7.2,742.77,0,Credit Card,Sat,0
3349,44,59,Books,28.21,1,21.0,22.29,0,Credit Card,Thu,0
3350,27,714,Electronics,210.78,3,14.8,538.75,0,PayPal,Wed,0
3351,39,224,Books,19.12,2,5.6,36.1,0,Credit Card,Sun,0
3352,43,316,Electronics,313.7,1,5.0,298.02,0,Debit Card,Fri,0
3353,48,241,Clothing,42.35,2,14.4,72.5,0,Credit Card,Wed,0
3354,28,927,Clothing,58.68,6,45.0,193.64,0,Credit Card,Sat,0
3355,34,164,Beauty,50.31,2,11.4,89.15,0,COD,Sat,0
3356,18,189,Sports,50.53,3,37.1,95.35,0,PayPal,Thu,0
3357,31,919,Sports,106.75,3,11.7,282.78,0,Credit Card,Thu,0
3358,32,96,Electronics,353.51,3,28.6,757.22,0,Debit Card,Sun,0
3359,26,420,Electronics,240.0,1,29.0,170.4,1,PayPal,Wed,0
3360,40,209,Beauty,25.68,3,8.8,70.26,0,UPI,Sun,0
3361,37,346,Clothing,48.88,3,4.9,139.45,0,Debit Card,Sat,0
3362,18,163,Home,70.62,3,10.7,189.19,0,Debit Card,Tue,0
3363,41,529,Sports,45.46,5,6.4,212.75,0,Credit Card,Tue,0
3364,27,48,Electronics,265.05,6,27.6,1151.38,0,Credit Card,Mon,1
3365,44,642,Clothing,31.45,3,15.8,79.44,1,Credit Card,Sun,0
3366,23,100,Beauty,26.65,2,1.4,52.55,0,Debit Card,Fri,0
3367,38,438,Books,16.06,1,45.0,8.83,0,Credit Card,Wed,0
3368,35,203,Sports,37.21,2,35.6,47.93,0,Credit Card,Thu,0
3369,42,434,Books,25.07,3,18.7,61.15,0,UPI,Wed,0
3370,39,1237,Clothing,41.54,2,45.0,45.69,1,PayPal,Sun,0
3371,35,402,Beauty,47.27,5,19.5,190.26,0,UPI,Wed,0
3372,20,818,Beauty,27.54,1,11.1,24.48,0,Debit Card,Tue,0
3373,20,156,Sports,52.04,2,24.2,78.89,0,PayPal,Thu,0
3374,31,637,Home,61.37,6,22.2,286.48,0,PayPal,Mon,0
3375,38,106,Home,91.24,5,12.7,398.26,0,Credit Card,Sat,0
3376,31,401,Clothing,45.71,3,14.4,117.38,0,Credit Card,Fri,0
3377,46,623,Clothing,58.34,4,27.8,168.49,1,Debit Card,Sat,0
3378,35,2,Sports,61.42,1,9.3,55.71,0,Credit Card,Wed,0
3379,26,223,Sports,124.86,2,18.1,204.52,0,Credit Card,Fri,0
3380,35,195,Home,103.78,1,19.8,83.23,0,PayPal,Tue,0
3381,41,444,Sports,42.48,1,40.1,25.45,0,UPI,Sun,0
3382,42,225,Clothing,30.93,2,18.5,50.42,0,Credit Card,Fri,0
3383,61,720,Beauty,36.18,4,10.0,130.25,0,Debit Card,Sun,0
3384,30,493,Books,7.8,2,15.1,13.24,1,PayPal,Mon,0
3385,37,691,Books,21.57,5,28.6,77.0,0,Debit Card,Thu,0
3386,43,227,Books,27.63,3,10.2,74.44,0,Credit Card,Fri,0
3387,38,573,Books,24.84,3,26.3,54.92,0,PayPal,Thu,0
3388,32,110,Beauty,22.13,4,32.8,59.49,0,COD,Wed,0
3389,19,2181,Clothing,62.13,3,27.3,135.51,1,UPI,Fri,0
3390,32,115,Beauty,33.59,3,45.0,55.42,0,UPI,Sun,0
3391,25,296,Electronics,177.84,4,20.4,566.24,0,COD,Tue,0
3392,18,791,Electronics,208.06,3,9.9,562.39,0,UPI,Thu,0
3393,28,323,Books,15.23,2,14.0,26.2,0,Credit Card,Tue,0
3394,25,187,Beauty,23.71,3,15.9,59.82,0,UPI,Mon,0
3395,45,561,Sports,66.69,1,4.1,63.96,0,UPI,Tue,0
3396,45,71,Clothing,74.64,2,9.4,135.25,0,PayPal,Mon,0
3397,27,59,Electronics,308.29,3,45.0,508.68,0,UPI,Wed,0
3398,35,216,Home,90.82,4,8.7,331.67,0,Credit Card,Thu,0
3399,18,758,Beauty,32.56,4,17.2,107.84,1,Debit Card,Sun,0
3400,32,500,Sports,49.7,2,10.9,88.57,0,UPI,Sun,0
3401,43,334,Beauty,25.1,2,25.5,37.4,0,Credit Card,Tue,0
3402,48,95,Home,58.55,5,12.8,255.28,0,Credit Card,Mon,0
3403,29,305,Beauty,32.76,3,40.4,58.57,1,Credit Card,Sun,0
3404,51,325,Electronics,279.36,3,11.4,742.54,0,Debit Card,Thu,0
3405,20,246,Sports,58.53,3,13.9,151.18,0,Debit Card,Fri,0
3406,23,160,Home,57.2,3,10.5,153.58,0,Debit Card,Wed,0
3407,47,163,Clothing,46.05,1,1.1,45.54,1,UPI,Sun,0
3408,58,15,Home,155.94,2,2.3,304.71,0,PayPal,Sun,0
3409,44,180,Beauty,41.08,1,15.2,34.84,0,Debit Card,Sun,0
3410,38,449,Clothing,44.54,3,14.8,113.84,0,UPI,Sat,0
3411,18,93,Electronics,450.44,1,15.7,379.72,0,Debit Card,Sat,0
3412,18,47,Books,34.29,3,36.5,65.32,0,Debit Card,Tue,0
3413,40,320,Sports,50.72,5,4.2,242.95,0,UPI,Wed,0
3414,34,640,Books,14.12,1,11.9,12.44,1,UPI,Tue,0
3415,25,19,Electronics,280.42,2,16.6,467.74,0,PayPal,Thu,0
3416,39,74,Books,13.68,2,3.1,26.51,0,Debit Card,Mon,0
3417,39,334,Electronics,296.14,4,41.5,692.97,0,UPI,Sun,0
3418,49,976,Clothing,46.63,3,12.7,122.12,0,PayPal,Sun,0
3419,40,342,Electronics,250.56,2,10.2,450.01,0,Debit Card,Fri,0
3420,53,292,Home,82.58,2,22.4,128.16,0,Credit Card,Thu,0
3421,38,1863,Clothing,34.16,1,22.4,26.51,1,UPI,Sat,0
3422,37,884,Electronics,109.81,3,12.7,287.59,0,UPI,Thu,0
3423,51,215,Clothing,75.67,3,13.7,195.91,0,Credit Card,Thu,0
3424,26,1167,Books,17.83,2,26.4,26.25,1,UPI,Sat,0
3425,72,547,Clothing,56.96,5,33.8,188.54,0,Debit Card,Mon,0
3426,43,155,Electronics,248.52,3,5.1,707.54,0,Debit Card,Sat,0
3427,43,69,Home,43.18,4,45.0,95.0,0,Credit Card,Tue,0
3428,44,92,Beauty,23.06,8,45.0,101.46,0,Debit Card,Thu,0
3429,61,223,Beauty,27.43,2,17.3,45.37,0,UPI,Wed,0
3430,48,65,Home,67.64,5,7.8,311.82,0,PayPal,Sun,0
3431,19,1234,Books,3.0,1,4.6,2.86,0,Debit Card,Sat,0
3432,55,119,Beauty,21.31,4,30.0,59.67,1,PayPal,Tue,0
3433,34,1020,Books,15.91,5,45.0,43.75,1,Debit Card,Tue,0
3434,39,426,Home,92.17,1,17.1,76.41,0,Debit Card,Tue,0
3435,23,982,Electronics,302.25,4,28.0,870.48,0,COD,Sat,0
3436,44,40,Clothing,92.65,4,9.6,335.02,1,Debit Card,Sat,0
3437,30,318,Clothing,57.21,4,38.2,141.42,0,PayPal,Thu,0
3438,39,99,Clothing,42.32,1,45.0,23.28,0,PayPal,Sat,0
3439,35,1663,Sports,112.67,1,11.7,99.49,1,PayPal,Tue,0
3440,61,849,Electronics,126.46,6,20.7,601.7,0,PayPal,Sat,0
3441,62,130,Home,57.88,5,23.3,221.97,0,Credit Card,Sat,0
3442,39,1278,Sports,43.99,4,13.8,151.68,1,COD,Sat,0
3443,39,543,Books,24.52,3,32.5,49.65,0,Credit Card,Tue,0
3444,34,383,Electronics,233.37,3,11.7,618.2,0,PayPal,Mon,0
3445,51,769,Sports,40.42,2,18.9,65.56,1,Debit Card,Thu,0
3446,34,352,Clothing,34.89,3,39.1,63.74,0,Debit Card,Sat,0
3447,33,735,Electronics,142.47,3,22.7,330.39,1,Credit Card,Wed,0
3448,50,432,Home,65.48,3,23.9,149.49,1,PayPal,Tue,0
3449,32,27,Clothing,77.44,2,25.0,116.16,0,Credit Card,Tue,0
3450,38,209,Beauty,28.53,2,25.2,42.68,1,UPI,Wed,0
3451,19,347,Electronics,408.7,2,8.8,745.47,0,UPI,Sun,0
3452,46,442,Beauty,21.97,4,3.8,84.54,0,UPI,Wed,0
3453,61,80,Electronics,261.26,2,14.4,447.28,0,Credit Card,Tue,0
3454,47,557,Sports,64.96,2,22.3,100.95,1,COD,Wed,0
3455,56,385,Electronics,299.32,2,28.2,429.82,0,Credit Card,Wed,0
3456,28,686,Sports,65.59,3,13.0,171.19,0,Debit Card,Mon,0
3457,41,784,Electronics,310.57,1,6.5,290.38,0,Debit Card,Wed,0
3458,27,969,Beauty,36.42,3,23.6,83.47,0,UPI,Mon,0
3459,35,202,Beauty,20.48,5,17.7,84.28,0,PayPal,Tue,0
3460,47,206,Home,121.71,5,12.1,534.92,0,Credit Card,Tue,0
3461,39,716,Electronics,212.2,1,33.6,140.9,1,PayPal,Sat,0
3462,21,47,Books,3.52,3,3.8,10.16,0,Credit Card,Thu,0
3463,22,333,Books,13.35,2,40.0,16.02,0,Debit Card,Tue,0
3464,21,76,Home,114.06,2,3.2,220.82,0,Credit Card,Thu,0
3465,44,166,Books,18.8,3,13.4,48.84,0,Credit Card,Sun,0
3466,63,1468,Sports,53.07,1,19.3,42.83,1,UPI,Mon,0
3467,54,83,Sports,36.92,3,3.7,106.66,0,PayPal,Thu,0
3468,18,80,Home,35.85,2,23.8,54.64,0,Credit Card,Thu,0
3469,55,457,Electronics,202.11,1,0.3,201.5,1,Debit Card,Wed,0
3470,49,11,Electronics,290.28,4,41.5,679.26,0,UPI,Thu,0
3471,19,44,Books,3.33,2,17.0,5.53,0,Credit Card,Sat,0
3472,34,616,Sports,98.9,4,10.2,355.25,0,UPI,Sat,0
3473,51,608,Home,91.57,2,12.7,159.88,0,Credit Card,Wed,0
3474,45,133,Electronics,205.05,3,3.4,594.23,0,Credit Card,Fri,0
3475,22,552,Clothing,40.67,3,8.3,111.88,1,Debit Card,Tue,0
3476,45,351,Clothing,63.45,3,18.4,155.33,0,Debit Card,Sat,0
3477,18,5,Sports,42.89,5,29.2,151.83,0,UPI,Sat,0
3478,35,2,Books,15.41,4,16.3,51.59,0,UPI,Mon,0
3479,52,478,Electronics,181.64,3,21.9,425.58,0,Credit Card,Fri,0
3480,38,144,Clothing,36.97,5,2.1,180.97,0,Credit Card,Tue,0
3481,32,252,Electronics,222.72,3,29.3,472.39,0,UPI,Sat,0
3482,49,9,Books,23.9,3,11.1,63.74,0,PayPal,Wed,0
3483,50,384,Books,33.21,2,37.3,41.65,0,Credit Card,Mon,0
3484,54,282,Electronics,219.17,3,12.2,577.29,0,Debit Card,Sun,0
3485,48,375,Clothing,54.65,2,34.7,71.37,0,Credit Card,Tue,0
3486,51,110,Sports,63.74,2,18.1,104.41,0,COD,Thu,0
3487,47,14,Beauty,49.03,2,3.0,95.12,0,UPI,Mon,0
3488,41,59,Home,82.76,3,23.6,189.69,0,Credit Card,Sun,0
3489,39,568,Home,81.64,2,8.0,150.22,1,Debit Card,Sat,0
3490,35,1103,Sports,77.88,2,14.4,133.33,0,UPI,Tue,0
3491,23,75,Books,7.12,2,11.3,12.63,0,PayPal,Sat,0
3492,27,915,Sports,71.43,3,3.7,206.36,1,Debit Card,Mon,0
3493,35,409,Electronics,498.65,1,29.5,351.55,1,Credit Card,Wed,0
3494,41,1319,Electronics,156.18,2,10.0,281.12,0,Debit Card,Sat,0
3495,55,33,Electronics,376.05,1,15.0,319.64,0,COD,Wed,0
3496,37,427,Beauty,25.25,2,4.4,48.28,0,Debit Card,Tue,0
3497,50,530,Books,35.95,4,14.0,123.67,0,PayPal,Thu,0
3498,51,53,Electronics,279.71,3,7.3,777.87,0,Credit Card,Fri,0
3499,35,58,Sports,74.03,4,24.6,223.27,0,UPI,Sat,0
3500,45,191,Sports,56.91,4,6.6,212.62,0,PayPal,Wed,0
3501,35,274,Clothing,41.22,1,8.7,37.63,0,Credit Card,Mon,0
3502,54,534,Books,23.58,5,9.8,106.35,1,COD,Sun,0
3503,46,491,Books,22.84,1,23.0,17.59,0,COD,Fri,0
3504,24,616,Electronics,206.28,6,36.1,790.88,1,PayPal,Fri,0
3505,40,548,Books,20.44,4,20.9,64.67,1,PayPal,Thu,0
3506,58,96,Clothing,27.47,4,34.5,71.97,0,Debit Card,Thu,0
3507,36,1585,Sports,60.48,2,5.4,114.43,1,Credit Card,Fri,0
3508,43,124,Beauty,46.67,3,4.5,133.71,0,Debit Card,Tue,0
3509,45,352,Sports,83.49,1,8.2,76.64,0,UPI,Fri,0
3510,26,391,Beauty,30.24,2,13.5,52.32,1,PayPal,Fri,0
3511,44,755,Electronics,539.41,5,36.1,1723.41,0,COD,Sat,1
3512,21,768,Clothing,36.77,6,9.5,199.66,0,COD,Sun,0
3513,30,234,Books,12.66,2,33.8,16.76,0,Credit Card,Tue,0
3514,51,455,Clothing,27.09,2,15.7,45.67,1,PayPal,Sat,0
3515,42,30,Books,18.03,2,19.1,29.17,0,PayPal,Thu,0
3516,34,91,Clothing,84.13,3,8.0,232.2,0,COD,Fri,0
3517,43,37,Electronics,193.58,6,20.9,918.73,0,Credit Card,Tue,0
3518,37,253,Home,52.12,2,39.7,62.86,0,Credit Card,Sat,0
3519,38,646,Books,24.42,4,10.8,87.13,0,Credit Card,Fri,0
3520,46,163,Home,107.93,1,23.5,82.57,0,Debit Card,Sat,0
3521,29,417,Books,18.67,6,12.9,97.57,0,UPI,Sun,0
3522,38,189,Home,81.11,1,3.2,78.51,0,Debit Card,Mon,0
3523,34,773,Beauty,21.09,4,2.8,82.0,1,COD,Fri,0
3524,19,648,Books,5.48,2,14.4,9.38,1,UPI,Thu,0
3525,27,890,Home,102.69,3,18.5,251.08,0,COD,Sat,0
3526,57,92,Home,99.15,7,4.9,660.04,0,Credit Card,Mon,0
3527,43,128,Home,106.09,2,9.5,192.02,0,Credit Card,Sat,0
3528,22,22,Electronics,182.32,1,31.8,124.34,1,COD,Sun,0
3529,20,54,Books,10.09,3,11.3,26.85,0,Debit Card,Fri,0
3530,37,113,Electronics,219.77,2,8.1,403.94,0,Credit Card,Mon,0
3531,57,763,Beauty,23.43,3,36.0,44.99,0,Credit Card,Sun,0
3532,36,548,Beauty,31.51,3,45.0,51.99,1,Credit Card,Thu,0
3533,54,262,Home,88.21,4,5.5,333.43,0,UPI,Fri,0
3534,42,493,Beauty,37.23,1,4.7,35.48,0,COD,Tue,0
3535,44,511,Books,28.03,2,45.0,30.83,0,UPI,Sat,0
3536,22,689,Electronics,262.22,2,19.0,424.8,0,Credit Card,Wed,0
3537,49,136,Beauty,16.93,3,41.1,29.92,0,PayPal,Wed,0
3538,34,18,Sports,42.81,4,32.5,115.59,0,Credit Card,Fri,0
3539,48,332,Electronics,176.06,2,28.3,252.47,0,Credit Card,Wed,0
3540,28,242,Clothing,34.05,2,4.1,65.31,0,Credit Card,Fri,0
3541,40,141,Home,75.63,3,1.9,222.58,0,UPI,Fri,0
3542,42,404,Clothing,62.21,5,23.8,237.02,0,Credit Card,Sat,0
3543,36,256,Books,21.79,5,0.9,107.97,1,UPI,Thu,0
3544,43,668,Home,80.59,3,12.2,212.27,1,Credit Card,Sat,0
3545,35,211,Beauty,36.9,1,13.4,31.96,0,Debit Card,Thu,0
3546,30,51,Electronics,246.84,4,1.3,974.52,0,COD,Thu,1
3547,57,8,Home,100.37,5,28.7,357.82,0,Credit Card,Mon,0
3548,51,130,Beauty,44.84,3,17.1,111.52,0,Debit Card,Fri,0
3549,29,200,Clothing,35.7,4,2.1,139.8,0,Credit Card,Tue,0
3550,45,748,Home,95.88,2,38.0,118.89,1,Credit Card,Sat,0
3551,29,234,Electronics,152.3,2,31.9,207.43,1,UPI,Fri,0
3552,24,268,Clothing,31.68,3,17.5,78.41,0,Credit Card,Tue,0
3553,50,90,Home,63.1,3,15.2,160.53,0,Debit Card,Wed,0
3554,18,691,Clothing,31.87,2,15.3,53.99,1,Debit Card,Fri,0
3555,49,609,Books,25.13,2,32.3,34.03,1,Credit Card,Mon,0
3556,35,1638,Books,14.39,1,3.6,13.87,1,UPI,Fri,0
3557,35,770,Sports,54.59,4,16.8,181.68,1,Credit Card,Sun,0
3558,43,1102,Beauty,27.02,4,45.0,59.44,0,Debit Card,Thu,0
3559,45,45,Clothing,83.69,3,6.5,234.75,0,Credit Card,Sun,0
3560,28,720,Electronics,147.76,1,12.6,129.14,0,Credit Card,Fri,0
3561,47,15,Beauty,19.41,3,20.2,46.47,0,Debit Card,Wed,0
3562,39,2415,Clothing,33.47,1,5.2,31.73,1,UPI,Wed,0
3563,23,240,Clothing,43.88,3,30.0,92.15,0,COD,Tue,0
3564,36,66,Electronics,263.43,2,7.3,488.4,0,Credit Card,Mon,0
3565,55,56,Books,32.55,2,17.4,53.77,0,COD,Wed,0
3566,58,1056,Clothing,62.63,3,4.5,179.43,1,PayPal,Mon,0
3567,47,327,Electronics,211.82,6,11.1,1129.85,1,Debit Card,Wed,0
3568,24,2,Home,69.94,5,30.2,244.09,0,Debit Card,Sat,0
3569,44,592,Beauty,53.14,4,18.8,172.6,1,Debit Card,Tue,0
3570,48,584,Clothing,16.98,4,12.7,59.29,1,Credit Card,Sun,0
3571,47,298,Books,23.8,3,10.0,64.26,0,UPI,Fri,0
3572,47,85,Home,110.02,1,26.4,80.97,0,Credit Card,Sun,0
3573,42,89,Clothing,86.7,1,35.9,55.57,0,Debit Card,Wed,0
3574,37,187,Clothing,25.17,3,9.8,68.11,0,UPI,Wed,0
3575,31,312,Electronics,189.92,2,18.6,309.19,0,Debit Card,Sat,0
3576,18,1544,Clothing,27.98,2,7.7,51.65,1,Credit Card,Sun,0
3577,42,405,Beauty,15.99,5,11.5,70.76,0,Debit Card,Sun,0
3578,40,96,Electronics,204.8,1,18.3,167.32,0,COD,Sun,0
3579,45,381,Sports,80.31,2,6.5,150.18,0,PayPal,Wed,0
3580,22,1324,Electronics,335.53,2,16.8,558.32,1,Credit Card,Thu,0
3581,46,96,Clothing,37.36,2,22.4,57.98,0,UPI,Sun,0
3582,63,87,Books,37.73,2,20.0,60.37,0,Credit Card,Sun,0
3583,39,13,Beauty,27.99,1,0.9,27.74,0,Credit Card,Thu,0
3584,37,350,Electronics,267.32,2,14.1,459.26,0,PayPal,Thu,0
3585,42,19,Electronics,329.54,4,37.5,823.85,0,Credit Card,Thu,0
3586,62,2083,Books,31.22,3,11.0,83.36,1,Credit Card,Sat,0
3587,26,909,Clothing,65.6,3,36.3,125.36,1,PayPal,Sat,0
3588,40,60,Books,12.97,2,4.2,24.85,0,COD,Mon,0
3589,28,109,Beauty,37.75,4,10.7,134.84,0,Credit Card,Wed,0
3590,31,120,Electronics,315.9,3,17.6,780.9,0,COD,Fri,0
3591,37,44,Beauty,41.54,1,45.0,22.85,0,Debit Card,Sat,0
3592,54,654,Electronics,145.31,5,9.4,658.25,1,UPI,Sun,0
3593,60,603,Sports,55.83,4,35.1,144.93,1,PayPal,Tue,0
3594,43,125,Sports,66.69,2,5.9,125.51,0,Debit Card,Tue,0
3595,33,598,Books,18.02,3,45.0,29.73,1,Credit Card,Mon,0
3596,68,438,Sports,62.48,3,9.7,169.26,1,PayPal,Mon,0
3597,33,158,Beauty,49.47,4,31.2,136.14,0,COD,Wed,0
3598,31,246,Electronics,139.79,4,34.6,365.69,0,Credit Card,Tue,0
3599,18,1304,Electronics,202.26,4,38.2,499.99,1,Debit Card,Sat,0
3600,55,1281,Electronics,121.86,4,12.9,424.56,1,Debit Card,Sat,0
3601,50,750,Home,119.06,2,6.9,221.69,0,Credit Card,Fri,0
3602,67,124,Books,39.26,3,22.2,91.63,0,Credit Card,Tue,0
3603,21,364,Home,280.36,4,4.3,1073.22,0,UPI,Wed,0
3604,55,1035,Books,35.98,4,24.8,108.23,1,PayPal,Mon,0
3605,39,121,Home,101.67,3,5.8,287.32,0,COD,Wed,0
3606,48,456,Electronics,240.53,3,45.0,396.87,1,UPI,Sun,0
3607,18,69,Clothing,40.28,2,19.4,64.93,0,UPI,Fri,0
3608,56,341,Sports,62.8,1,8.7,57.34,0,Credit Card,Sat,0
3609,47,596,Clothing,49.57,2,22.2,77.13,0,Debit Card,Sat,0
3610,38,2765,Clothing,22.62,3,21.0,53.61,1,Debit Card,Tue,0
3611,46,282,Electronics,235.7,6,14.3,1211.97,0,PayPal,Sun,0
3612,29,1332,Sports,62.16,5,24.3,235.28,1,UPI,Sun,0
3613,31,791,Clothing,83.14,1,2.7,80.9,1,COD,Fri,0
